Perth Metropolitan Area,Location,Main risk,Supports,Description,Longitude,Latitude
"Stirling","Herdsman Pde, Glendalough","Speed limit too high",0,"There's a school crossing here, and coming from the south the traffic rounds a bend before they see the crossing. The speed limit is too high for this high density area.",115.8172702789,-31.92457506
"Stirling","Flinders St & Royal St, Yokine","Little chance to turn/cross traffic",3,"",115.8493494987,-31.8966334696
"Stirling","West Coast Dr, Trigg","Lacks overtaking opportunities",2,"Not wide enough for cyclists and cars in many parts",115.7526397705,-31.8709794845
"Stirling","76 & San Remo BVD, Stirling","Little chance to turn/cross traffic",1,"Very hard to turn into the area where i live across the traffic as there are no turning arrows in either direction",115.8199310303,-31.8903846131
"Stirling","West Coast Dr, Waterman","Lacks overtaking opportunities",0,"The road is too narrow for both cyclists and cars with the speed limit too high. The shared path is inadequate for usage with both cyclist, runners and walkers competing for the same space",115.7524466515,-31.852955475
"Stirling","461-467 75, Osborne Park","Little chance to turn/cross traffic",0,"",115.8079147339,-31.905377513
"Stirling","Main St & Royal St, Osborne Park","Little chance to turn/cross traffic",3,"This intersection has a No Right Hand Turning Signal at some times of the day but allows right hand turning for traffic at other times of the day.  It needs a Right hand turning signal as it is dangerous and most vehicles turning right during the times of the day it is allowed only do so on the Amber or Red light.",115.8280205727,-31.8965697079
"Stirling","Clifton Cres & Second Ave, Mount Lawley","Area requires lights/roundabout",0,"Cars constantly roll through Stop sign on Clifton with limited visibility up Second Ave due to parked cars. This was the site of a traffic fatality in the past - a motorcyclist and is an intersection to be avoided by cyclists and motorcyclists alike.",115.8750128746,-31.9254150889
"Stirling","Deanmore Rd & Moorland St, Scarborough","Unsafe or poor pedestrian crossing",1,"The Intersection is a concentration of fast moving cars along Deanmore Rd intersecting with fast downhill traffic from Moorland St. No street signs, no road markings or any signs of traffic management. Then combine this with cars reversing into fast moving traffic from the local tennis club five metres up from the 'T' junction. Often we've witnessed drivers stopped on the intersection to receive and drop off passengers. Added to this is the hundreds of kids who cross at the intersection daily...",115.7677727938,-31.890717106700013
"Stirling","3 & Okely Rd, Carine","Lacks median strip/traffic separation",0,"FREQUENT CRASHES.",115.7824981213,-31.8562179179
"Stirling","Eldorado St & Main St, Osborne Park","Confusing layout",0,"At the intersection of Main St/ Eldorado St is a slip lane for turning either right when heading north on Main, or right when heading south along Main. When 2 cars from opposite directions are trying to turn right at the same time it creates a hazard as it's very hard to see oncoming traffic behind them. This intersection is too close to the lights at intersection of Hutton/Royal which gets busy during peak. But people have to turn here because so many right turns off Main are blocked.",115.828063488,-31.8947205994
"Stirling","Royal St & Wanneroo Rd, Tuart Hill","Other",1,"When lights change to allow traffic to cross Wanneroo Rd during peakhour  they don't stay on long enough to allow the majorty of traffic to clear from Royal St resulting  in a backlog.",115.8405250311,-31.8966015888
"Stirling","Brighton Rd & The Esplanade, Scarborough","Poor or confusing signage",0,"At this intersection there are dotted lines on the road but no give way signs. I have witnessed accidents and many near misses.",115.7571217418,-31.8980817592
"Stirling","76, Stirling","Area requires lights/roundabout",0,"Exiting the freeway and turning left/eastbound onto Karrinyup Road would greatly benefit from traffic light installation. The combination of poor timing of traffic lights plus poor visibility of traffic coming over the crest of the hill over the freeway at 70km/h is dangerous.",115.8014667034,-31.8823634112
"Stirling","114-116 Sackville Ter, Doubleview","Vehicles travel over the speed limit",0,"When proceeding from Karrinyup to Scarborough Beach Road, traffic always speed on Sackville and get angry if they have to slow down.I call it the Sackville Grand Pix",115.7760849595,-31.8878020537
"Stirling","56, Mirrabooka","Distraction issues",1,"When you try to turn to head South you do not know about traffic turning West on Australis Ave,",115.8784219623,-31.859626045
"Stirling","64 & Hale Rd, Churchlands","Poorly timed traffic light system",1,"Green arrow goes off leaving driver to negotiatiate turning right against oncoming traffic.",115.7941174507,-31.9157417718
"Stirling","71, Trigg","Speed limit too high",0,"Speed limit needs to be reduced on west coast hwy for a few hundred metres each side of the Elliott Rd intersection. It�۪s 70km/hr thru the Karrinyup rd & west coast hwy lights heading south and changes to 80 straight after that. The 80 zone should start south of the Elliott rd intersection on west coast hwy as it has heavy school traffic and there have been a few accidents already. Slowing traffic, even by 10km/hr will give people more time to judge when turning onto and off the highway. ",115.7618451118,-31.8763003584
"Stirling","35-61 Valencia Ave, Churchlands","Vehicles travel over the speed limit",0,"There are many school children in this area yet the roads are not subject to reduced limits as the school is a block over. Cars cut through Valencia continuously and once they go over the one speed bump in the middle of the street speed up for the remainder of the road.",115.7852178812,-31.9212558466
"Stirling","407-413 Hector St, Yokine","Vehicles travel over the speed limit",0,"The road is wide and straight and has a steep slope running uphill when eastbound. This leads to cars using the street as a drag race strip. Our children who play on front gardens are at severe risk and the rise of the hill has also had multiple crashes (although City of Stirling statistics have allocated those crashes to Latrobe St which is wrong) as it's a blind rise that also has the rising sun in direct eye line in the mornings.",115.85086762910004,-31.904250397800002
"Stirling","Green St, Joondanna","Speed limit too high",0,"I have lived in this street for over 24 years and have experienced an increase in traffic volume and traffic speed with very little or no policing of the speed limit. There is a need for a reduction of the speed limit and for traffic calming devices. Because it is a local government boundary (Stirling and Vincent) there appears to be little  interest by either in addressing the problem.",115.8407020569,-31.9141389399
"Stirling","77, Stirling","Little chance to turn/cross traffic",1,"I live on Odin Drive Stirling and unfortunately need to access the right hand turn from Boya Way on Erindale Road. Over the years I have witnessed long waiting queues on Boya Way and numerous near misses.  There is little opportunity to cross this intersection safely and it should be given high priority for either traffic lights or a roundabout.  This has gone on way too long with no one taking action.  I hope that we can see sense to make it a priority before a fatality occurs.",115.8053383883,-31.8670065662
"Stirling","Hutton St & Mitchell Fwy, Osborne Park","Other",6,"Traffic merging from Hutton street onto slip road. Install traffic light to stop cars turning left onto freeway on-ramp",115.8212721348,-31.9013198337
"Stirling","Walderton Ave, Balga","Hazardous roadside objects or trees",0,"Kerbing too high the narrow must be nightmare for emergency vehicles",115.843641758,-31.8597217259
"Stirling","64 & Odin Rd, Innaloo","Other",1,"The arrangement to exit the Bunnings carpark creates danger and frustration, largely because the bulk of drivers ignore existing signage. The bulk of drivers continue to exit left on to Odin Road (then wanting to go right into Scarborough Beach Road or straight to Ewen Street) via the lane intended to help drivers turn right into Odin Road. This causes traffic to build up in the carpark, is a more dangerous location to make this turn left and makes it a challenge for those wanting to go right.",115.7960700989,-31.9010966789
"Stirling","Birchwood Ave & Ewen St, Woodlands","Confusing layout",2,"Vehicles travelling east down Ewen St travel too fast down the hill and don't  realise they are entering a round about at the bottom of the hill.  They often fail to give way to vehicles entering the round about from Birchwood Ave.",115.7930231094,-31.9021896767
"Stirling","Hertha Rd & Odin Rd, Innaloo","Little chance to turn/cross traffic",2,"Vehicles traveling East on Barnes Road ( to turn right into Odin) approach the roundabout too fast and expect no traffic heading north on Odin Rd, creating near misses. Further, cars heading South on Odin Rd often have to wait for 30 or so cars coming down Barnes ( at speed) before a chance may present to get through the roundabout. As a result the queue on Odin often extends past Birralee Loop.  A speed hump on Barnes to slow vehicles would addressthis issue. ",115.79791545870005,-31.8903117376
"Stirling","432 Wanneroo Rd, Westminster","Unsafe or poor pedestrian crossing",3,"commuters trying to cross the wanneroo road to catch bus to city. so dangerous as no crossings and find a traffic gap in high speeding road is super dangerous!!! I was nearly run over once when crossing between traffics!!!!!",115.828768909,-31.8661731228
"Stirling","Beaufort St & Second Ave, Mount Lawley","Little chance to turn/cross traffic",0,"Can be extremely difficult to cross over Beaufort while on Second Avenue",115.8780767551,-31.927977706
"Stirling","51 & Railway Pde, Mount Lawley","Tight curves or blind crests",0,"ANGLE of the road surface of LEFT TURN particularly for Overheight Trucks,  - Consider testing this Upstairs in a Double Decker Bus!  Has Anybody CONSIDERED the Hazards designed into Detours required of Oversize Vehicles AT ALL?  R.A.C. member for 30 years. Now Expired on part pension.",115.8783602715,-31.9376504116
"Stirling","76 & Light St, Dianella","Confusing layout",0,"Traffic turning left from Light St into Morley Dr give way to the oncoming traffic on Morley Dr heading east, but the majority fail to give way to vehicles doing a u turn to head east on Morley Drive.  Very frustrating and potentially dangerous for residents of Morley Drive who use this busy intersection every day.",115.8809566498,-31.8903891678
"Stirling","Arkana Rd & Wanneroo Rd, Balcatta","Little chance to turn/cross traffic",0,"High risk when turning right from Arkana Road to travel north on Wanneroo Road.",115.8307242393,-31.8713074925
"Stirling","60 & 76, Balcatta","Little chance to turn/cross traffic",0,"Peak times I�۪ve waited 10 minutes just to cross the lights, with 3 screaming kids I was furious.",115.8376523852,-31.8889703633
"Stirling","Hector St W & Hutton St, Osborne Park","Other",0,"many accidents",115.8183646202,-31.903246229
"Stirling","Beaufort St & First Ave, Mount Lawley","Other",0,"Very busy and its right on the corner near perth college school zone",115.8770164847,-31.9289413052
"Stirling","Cedric St, Stirling","Other",4,"People not adhering to the left lane turn left only (buses exempted). If you are adhering to the road rules when you indicate left after passing the lights to get to  onto the Cedric/Mitchell Freeway offramp at the Stirling Train Station intersection, there is a danger of an accident because people use the left lane only and go through the lights.",115.8067828417,-31.8921791532
"Stirling","71 & Almadine Dr, Carine","Little chance to turn/cross traffic",0,"I have previoisly escalted this issue to main roads - email can be provided. A round about is needed urgently. Carine rise is a new state government infil project that has 1 x apartment building (4 storeys), St Ives (4 storeys), 30+ houses and Opal aged care facility. There are over 2000+ people living in this estate. The community dont feel safe due to blind spots in the middle intersection. Someone will die at this intersection, only a matter of tim",115.7677950027,-31.8541684979
"Stirling","60 & Cape St, Tuart Hill","Poorly timed traffic light system",1,"Cars turning right from Cape Street onto Wanneroo Road have to go through an orange and often red light to get across because they don't have the chance to turn earlier. 2 causes of this. 1. because the lights turn red too quickly 2. too much traffic coming down Cape Street and crossing Wanneroo Road so the turning cars don't get the chance. This in conjunction with cars coming down Cape Street (heading west) turning right onto Wanneroo Road (to go North), and it is very dangerous.",115.8427834511,-31.9022534346
"Stirling","Liege St, Woodlands","Little chance to turn/cross traffic",0,"drivers cutting in front of you on scarborough beach road from Leige st to turn left into ellen stirling blvd to get into shopping centre",115.7983714342,-31.9037995479
"Stirling","28-54 Division St, Welshpool","Tight curves or blind crests",0,"Turning right on Hector st.West cnr of Sundercombe st. in Osborne Pk. this point is at a crest and cars seem to suddenly appear.If the car is travelling at 70kmph it is dangerous. ",115.8288574219,-31.8921336069
"Stirling","Beach Rd & Okely Rd, Carine","Speed limit too high",0,"",115.785266161,-31.8459472117
"Stirling","746 Beach Rd, Hamersley","Little chance to turn/cross traffic",0,"Have seen too many accidents at this location. Too bad that council does not care about safety.",115.81992,-31.843826
"Stirling","122 Edinboro St, Mount Hawthorn","Little chance to turn/cross traffic",1,"Green St has outgrown its original use. The volume of daily traffic combined with the narrow road lanes and nearest to pedestrian footpaths creates a situation that is risky for foot and vehicular traffic.",115.8383819461,-31.9138793878
"Stirling","Scarborough Beach Rd, Osborne Park","Unsafe or poor pedestrian crossing",2,"",115.809803009,-31.9067436948
"Stirling","4-24 May St, Scarborough","Narrow road, lanes or bridges",0,"Cars park both sides of the road, despite having driveways available & block traffic. This is a problem throughout Scarborough",115.761474967,-31.8901933149
"Stirling","Mirrabooka Ave, Dianella","Poorly timed traffic light system",0,"Lots of accidents",115.8550643921,-31.8707122178
"Stirling","Beach Rd & Honeywell Blvd, Mirrabooka","Area requires lights/roundabout",0,"This intersection experiences accidents  almost weekly or monthly",115.8685138822,-31.8488362482
"Stirling","56, Dianella","Confusing layout",0,"Nervous because recently a person died at this intersection.",115.8778470755,-31.8684510499
"Stirling","Morris Rd & Stoner St, Innaloo","Confusing layout",1,"The creation of a ""main"" thoroughfare between Stoner and Ambrose Streets and placing ""Give Way"" and street markings on the diagonal immediately over the crest of a hill on the clearly most common route from Beatrice Street to Barnes Street defies common driving logic and practice. Since this was altered I have narrowly avoided a collision from the right driving out of Stoner Street into Morris Road.",115.791285038,-31.8913911996
"Stirling","204 & Beach Rd, Waterman","Area requires lights/roundabout",0,"Turning north off beach Rd blind/ vision is restricted and lack of space if you pull out to middle of road.",115.7519772649,-31.8462525242
"Stirling","171-171 London St, Joondanna","Narrow road, lanes or bridges",0,"Traffic travelling north toward London/Green St have to merge into one lane and then back into two lanes within 20 m! Just get rid of the island and make the road two lanes all the way to Green St!",115.8450633287,-31.912631706
"Stirling","Gemstone Blvd, Carine","Tight curves or blind crests",0,"Vehicals entering or exsiting 3 Gemstone Blvd ( a RAC owned retirement Village) at the corner are blindsighted with traffic driving up or down Gemstone Blvd, a couple of bumps & slow downs signs are needed,",115.76929092409998,-31.853935131300005
"Stirling","Beach Rd & Duffy Rd, Carine","Confusing layout",0,"Car making u turns at right hand turn into Duffy road cutting off car turning out of Duffy Road.",115.7945251465,-31.8460656913
"Stirling","2, Stirling","Little chance to turn/cross traffic",0,"At busy times, vehicles crossing each other on the joint on/off ramp of the freeway is dangerous. ",115.8015310764,-31.8856885825
"Stirling","10-22 La Grange St, Innaloo","Other",0,"The street and the continuing Windell st have many plants on the street (at sides as well as in the middle), and they are not fenced or kerbed up. I supposed they wanted to make slow down points but they never finish them, making them confusing",115.7969927788,-31.8952671378
"Stirling","Farrier Rd & Yirrigan Dr, Dianella","Little chance to turn/cross traffic",0,"The crossing to the west out of the shops is very hard to turn west out of as well as Farrier Road. Putting a roundabout here and a roundabout at Farrier could be considered",115.8607542515,-31.8735898489
"Stirling","Beaufort St & Seventh Ave, Inglewood","Speed limit too high",0,"I have been involved in an accident where a vehicle drove out in front of me due to the median strip being too small.",115.8836817741,-31.9232455678
"Stirling","3 & 60, Balcatta","Little chance to turn/cross traffic",0,"The worst is the inability of drivers to stay in their correct lane when turning right, or left.",115.8261108398,-31.8592979955
"Stirling","Kathleen St & West Coast Dr, Trigg","Vegetation/objects block visibility",0," Stop sign is present and the Cnr is restricted to Left turn only which is good . It is very poor visibility of cars coming from the right . The front perimeter fence of house on Right completely obscures small vehicles and motor bikes approaching up to a very short distance from corner .  Regardless of extreme caution this poses hazard.",115.7528570294,-31.8734850713
"Stirling","Boya Way, Stirling","Little chance to turn/cross traffic",0,"",115.8058252931,-31.8677194148
"Stirling","77 & Geddes St, Balcatta","Confusing layout",0,"The area is opposite the Balcatta Refuse center & trucks constantly are trying to turn into it from Balcatta rd (heading East) with traffic building from Balcatta road (heading West) then trying to turn into Balcatta road is always a task.",115.8211648464,-31.8634850957
"Stirling","1-5 Bedale St, Dianella","Poor road markings or no edge-lines",0,"People park on both sides of the street, blocking access for buses.  Also vehicles speed around the corners into the street.",115.887517333,-31.8997691245
"Stirling","Jackson Ave & Karrinyup Rd, Karrinyup","Confusing layout",0,"Drivers become confused as to where the should be on the lanes - either turning from Karrinyup into Jackson, or vice versa - needs median strip/island installed. ",115.7854914665,-31.88194434
"Stirling","West Coast Dr, Trigg","Other",0,"too short slip lane for 80km/h",115.7546889782,-31.8805185726
"Stirling","784-792 Beaufort St, Mount Lawley","Vegetation/objects block visibility",0,"When cars are parked in this area of Beaufort Street, it's impossible to see what's coming. ",115.8796906471,-31.92670585
"Stirling","West Coast Dr, North Beach","Distraction issues",0,"People watching the view rather than the road",115.7527041435,-31.8682961533
"Stirling","56-70 Duke St, Scarborough","Hazardous roadside objects or trees",1,"So much construction work here and trucks double parking making it dangerous to navigate.  It is a popular road for school run traffic and often dangerous with cars taking risks overtaking.",115.7716083527,-31.8868728611
"Stirling","Hale Rd & Weaponess Rd, Wembley Downs","Little chance to turn/cross traffic",0,"This intersection needs turning arrows to avoid accidents with cars turning into blind spots on a hill.",115.7726812363,-31.9135697457
